ShiftKey,LineId,Segment,Cluster,Label,Count,Hours
ngp2|2026-05-31|night,ngp2,hydration,Limit Switch,1030-13B3 Limit switch fault Unload TIP lane 5 closed,1,0.03
ngp2|2026-05-31|night,ngp2,hydration,Limit Switch,1090-3B1 Limit switch fault TIP terminals outside extended,1,0.02
ngp2|2026-05-31|night,ngp2,hydration,Limit Switch,1090-2B1 Limit switch fault TIP terminals inside carrier left extended,1,0.02
ngp2|2026-05-31|night,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.25
ngp2|2026-06-01|day,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.04
ngp2|2026-06-01|day,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,3,0.23
ngp2|2026-06-01|day,ngp2,hydration,Gripper,1100-8B10 Limit switch fault gripper funnel lane 5 opened,1,0.13
ngp2|2026-06-01|day,ngp2,hydration,Gripper,1100-8B6 Limit switch fault gripper funnel lane 3 opened,2,0.05
ngp2|2026-06-01|day,ngp2,hydration,Gripper,1100-8B11 Limit switch fault gripper tip lane 6 opened,2,0.04
ngp2|2026-06-01|day,ngp2,hydration,Gripper,1100-8B4 Limit switch fault gripper funnel lane 2 opened,1,0.02
ngp2|2026-06-01|day,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,3,0.06
ngp2|2026-06-01|day,ngp2,hydration,Limit Switch,1064-2B1 Limit switch fault TIP terminals inside carrier left extended,2,0.04
ngp2|2026-06-01|day,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,1,0.02
ngp2|2026-06-01|day,ngp2,hydration,Limit Switch,1090-2B1 Limit switch fault TIP terminals inside carrier left extended,1,0.02
ngp2|2026-06-01|day,ngp2,hydration,Catheter Reject,"1100-13B5 Cathether detected at lane 5 (remove catheter, if free check sensor",1,0.07
ngp2|2026-06-01|day,ngp2,hydration,Catheter Reject,1100-13B3 Bad catheter not rejected at lane 3 (remove catheter,2,0.05
ngp2|2026-06-01|day,ngp2,hydration,Catheter Reject,1100-13B5 Good catheter not detected at lane 5,1,0.02
ngp2|2026-06-01|day,ngp2,hydration,Catheter Reject,1100-13B7 Bad catheter not rejected at lane 7 (remove catheter,1,0.02
ngp2|2026-06-01|day,ngp2,hydration,Other,1100 Prewarning waste bin full - empty bin and reset bin counter,2,0.04
ngp2|2026-06-01|day,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,19,0.7
ngp2|2026-06-01|day,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,3,0.1
ngp2|2026-06-01|day,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,15,0.58
ngp2|2026-06-01|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 2 - Please check product/sensor,2,0.03
ngp2|2026-06-01|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 4 - Please check product/sensor,1,0.01
ngp2|2026-06-01|day,ngp2,foil,Other,2154-1M1 End of reel,1,0.07
ngp2|2026-06-01|day,ngp2,foil,Other,2152-1M1 Prewarning end of reel,1,0.05
ngp2|2026-06-01|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,4,0.1
ngp2|2026-06-01|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,2,0.04
ngp2|2026-06-01|day,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.04
ngp2|2026-06-01|day,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.04
ngp2|2026-06-01|day,ngp2,foil,Printer,"2035 Printer right, pre-warning low ribbon",1,0.02
ngp2|2026-06-01|day,ngp2,foil,Edge Trim,2068-1B6 Edge trim broken lane 6,2,0.38
ngp2|2026-06-01|day,ngp2,foil,Labeler,"2045-5B4 Labeler right, label buffer empty (dancer at the top",1,0.1
ngp2|2026-06-01|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,20,0.85
ngp2|2026-06-01|night,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,4,0.11
ngp2|2026-06-01|night,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than maximum allowed (general>diag hydration,1,0.01
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,1100-13B7 Bad catheter not rejected at lane 7 (remove catheter,2,0.04
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,"1100-13B5 Cathether detected at lane 5 (remove catheter, if free check sensor",1,0.04
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,1100-13B3 Bad catheter not rejected at lane 3 (remove catheter,2,0.04
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,"1100-13B3 Cathether detected at lane 3 (remove catheter, if free check sensor",1,0.03
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,1100-13B5 Bad catheter not rejected at lane 5 (remove catheter,1,0.02
ngp2|2026-06-01|night,ngp2,hydration,Gripper,1010-7B1 Limit switch fault Gripper rake opened,9,1.54
ngp2|2026-06-01|night,ngp2,hydration,Gripper,1100-8B1 Limit switch fault gripper tip lane 1 opened,1,0.05
ngp2|2026-06-01|night,ngp2,hydration,Gripper,1100-8B9 Limit switch fault gripper tip lane 5 opened,1,0.04
ngp2|2026-06-01|night,ngp2,hydration,Gripper,1100-8B12 Limit switch fault gripper funnel lane 6 opened,1,0.03
ngp2|2026-06-01|night,ngp2,hydration,Gripper,1100-8B7 Limit switch fault gripper tip lane 4 opened,1,0.02
ngp2|2026-06-01|night,ngp2,hydration,Other,1100-7M1 Axis has reached adjusted current limit,1,0.3
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,1010-13B3 Limit switch fault Unload TIP lane 6 closed,1,0.19
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,2,0.18
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,1064-2B1 Limit switch fault TIP terminals inside carrier left extended,3,0.11
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,1090-3B1 Limit switch fault TIP terminals outside extended,2,0.05
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,1010-13B2 Limit switch fault Unload TIP lane 4 closed,1,0.02
ngp2|2026-06-01|night,ngp2,hydration,Cap,1052-5B1 Cap area not empty,1,0.02
ngp2|2026-06-01|night,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.17
ngp2|2026-06-01|night,ngp2,hydration,PMK / Media,1A09 Communication Error to Server (PMK,1,0.02
ngp2|2026-06-01|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,4,0.11
ngp2|2026-06-01|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,3,0.08
ngp2|2026-06-01|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,1,0.04
ngp2|2026-06-01|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,1,0.03
ngp2|2026-06-01|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 2 - Please check product/sensor,4,0.06
ngp2|2026-06-01|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 4 - Please check product/sensor,1,0.02
ngp2|2026-06-01|night,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,17,0.44
ngp2|2026-06-01|night,ngp2,foil,Detection Fault,2075-1B5 Reject fault lane 5 - Remove product after reject,1,0.02
ngp2|2026-06-01|night,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.06
ngp2|2026-06-01|night,ngp2,foil,Printer,"2037 Printer right, not ready",1,0.05
ngp2|2026-06-01|night,ngp2,foil,Printer,"2050 Printer left, not ready",1,0.04
ngp2|2026-06-01|night,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",1,0.03
ngp2|2026-06-01|night,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.03
ngp2|2026-06-01|night,ngp2,foil,Other,2049-1B5 Consecutive fault lane 5,3,0.08
ngp2|2026-06-01|night,ngp2,foil,Other,2A01-5M1 Waste extraction system container full or flap opened (5B1/5B2/5S1,1,0.07
ngp2|2026-06-01|night,ngp2,foil,Other,2154-1M1 End of reel,1,0.02
ngp2|2026-06-01|night,ngp2,foil,Labeler,"2045-4B1 Labeler left, swivel moving (Dispensing edge",1,0.03
ngp2|2026-06-02|day,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,12,0.36
ngp2|2026-06-02|day,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,4,0.24
ngp2|2026-06-02|day,ngp2,hydration,Gripper,1100-8B10 Limit switch fault gripper funnel lane 5 opened,2,0.05
ngp2|2026-06-02|day,ngp2,hydration,Gripper,1100-8B6 Limit switch fault gripper funnel lane 3 opened,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Gripper,1100-8B18 Limit switch fault gripper funnel lane 9 opened,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Gripper,1100-8B5 Limit switch fault gripper tip lane 3 closed,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Gripper,1100-8B12 Limit switch fault gripper funnel lane 6 opened,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,1100-13B2 Bad catheter not rejected at lane 2 (remove catheter,3,0.06
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,1100-13B4 Bad catheter not rejected at lane 4 (remove catheter,2,0.05
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,1100-13B3 Bad catheter not rejected at lane 3 (remove catheter,2,0.04
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,"1100-13B3 Cathether detected at lane 3 (remove catheter, if free check sensor",1,0.03
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,1100-13B9 Bad catheter not rejected at lane 9 (remove catheter,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Cap,1031-16B1 Consecutive fault camera cap not ok lane 3,1,0.05
ngp2|2026-06-02|day,ngp2,hydration,Cap,"1095 Error by cap reassemble, please check station 090",2,0.04
ngp2|2026-06-02|day,ngp2,hydration,Cap,1012-16B1 Consecutive fault camera cap not ok lane 4,1,0.04
ngp2|2026-06-02|day,ngp2,hydration,Cap,1052-5B1 Cap area not empty,1,0.03
ngp2|2026-06-02|day,ngp2,hydration,Limit Switch,1064-2B1 Limit switch fault TIP terminals inside carrier left extended,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,2,0.29
ngp2|2026-06-02|day,ngp2,hydration,Other,1080-2B1 Clamp inside carrier 1 extended end position not reached,1,0.03
ngp2|2026-06-02|day,ngp2,hydration,Other,1100 Waste bin full - empty bin and reset bin counter,1,0.02
ngp2|2026-06-02|day,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.81
ngp2|2026-06-02|day,ngp2,hydration,PMK / Media,1A09 Communication Error to Server (PMK,1,0.13
ngp2|2026-06-02|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,14,0.34
ngp2|2026-06-02|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,1,0.02
ngp2|2026-06-02|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 1,1,0.02
ngp2|2026-06-02|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,1,0.02
ngp2|2026-06-02|day,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,9,0.35
ngp2|2026-06-02|day,ngp2,foil,Detection Fault,2075-1B5 Reject fault lane 5 - Remove product after reject,1,0.02
ngp2|2026-06-02|day,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.21
ngp2|2026-06-02|day,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",2,0.13
ngp2|2026-06-02|day,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.04
ngp2|2026-06-02|day,ngp2,foil,Labeler,"2045-7B1 Labeler left, waste tape not in suction unit",3,0.18
ngp2|2026-06-02|day,ngp2,foil,Labeler,"2045-4B1 Labeler left, swivel moving (Dispensing edge",1,0.1
ngp2|2026-06-02|day,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",1,0.09
ngp2|2026-06-02|day,ngp2,foil,Other,2041-2B1 Consecutive fault bad part,3,0.09
ngp2|2026-06-02|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 5 - Please check product/sensor,1,0.02
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,19,0.73
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,2070-1B5 Product detection fault after cutting lane 5,1,0.14
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,2075-1B1 Reject fault lane 1 - Remove product after reject,3,0.06
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,2075-1B4 Reject fault lane 4 - Remove product after reject,1,0.05
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,2075-1B3 Reject fault lane 3 - Remove product after reject,1,0.02
ngp2|2026-06-02|night,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.09
ngp2|2026-06-02|night,ngp2,foil,Printer,"2035 Printer right, pre-warning low ribbon",2,0.09
ngp2|2026-06-02|night,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",2,0.06
ngp2|2026-06-02|night,ngp2,foil,Printer,"2037 Printer right, not ready",1,0.05
ngp2|2026-06-02|night,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.04
ngp2|2026-06-02|night,ngp2,foil,Labeler,"2045-7B1 Labeler left, waste tape not in suction unit",7,0.35
ngp2|2026-06-02|night,ngp2,foil,Labeler,"2045-5B4 Labeler right, label buffer empty (dancer at the top",1,0.17
ngp2|2026-06-02|night,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",2,0.14
ngp2|2026-06-02|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 2 - Please check product/sensor,1,0.02
ngp2|2026-06-02|night,ngp2,foil,Other,2Axx Axis FB: Motion or parameter error - check fault message list,1,0.1
ngp2|2026-06-02|night,ngp2,foil,Other,2039-1B1 Check print mark sensor,1,0.07
ngp2|2026-06-02|night,ngp2,foil,Other,2154-1M1 Prewarning end of reel,1,0.03
ngp2|2026-06-02|night,ngp2,foil,Other,2049-1B3 Consecutive fault lane 3,1,0.02
ngp2|2026-06-02|night,ngp2,foil,Other,2041-2B1 Consecutive fault bad part,1,0.02
ngp2|2026-06-02|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,2,0.05
ngp2|2026-06-02|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,3,0.05
ngp2|2026-06-02|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,2,0.04
ngp2|2026-06-02|night,ngp2,hydration,Limit Switch,1030-13B3 Limit switch fault Unload TIP lane 5 closed,1,0.06
ngp2|2026-06-02|night,ngp2,hydration,Limit Switch,1030-13B4 Limit switch fault Unload TIP lane 7 closed,1,0.06
ngp2|2026-06-02|night,ngp2,hydration,Limit Switch,1010-13B3 Limit switch fault Unload TIP lane 6 closed,1,0.03
ngp2|2026-06-02|night,ngp2,hydration,Limit Switch,1090-2B1 Limit switch fault TIP terminals inside carrier left extended,1,0.02
ngp2|2026-06-02|night,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,1,0.08
ngp2|2026-06-02|night,ngp2,hydration,Gripper,1100-8B8 Limit switch fault gripper funnel lane 4 opened,3,0.08
ngp2|2026-06-02|night,ngp2,hydration,Gripper,1100-8B20 Limit switch fault gripper funnel lane 10 opened,1,0.06
ngp2|2026-06-02|night,ngp2,hydration,Gripper,1100-8B11 Limit switch fault gripper tip lane 6 opened,1,0.05
ngp2|2026-06-02|night,ngp2,hydration,Gripper,1100-8B7 Limit switch fault gripper tip lane 4 opened,2,0.04
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,"1100-13B2 Cathether detected at lane 2 (remove catheter, if free check sensor",2,0.05
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,1010-5B3 Consecutive fault loader catheter absence lane 6,1,0.05
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,"1100-13B9 Cathether detected at lane 9 (remove catheter, if free check sensor",1,0.03
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,1100-13B6 Bad catheter not rejected at lane 6 (remove catheter,1,0.03
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,1100-13B3 Bad catheter not rejected at lane 3 (remove catheter,1,0.02
ngp2|2026-06-02|night,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than maximum allowed (general>diag hydration,1,0.01
ngp2|2026-06-02|night,ngp2,hydration,Cap,1052-5B1 Cap area not empty,1,0.02
ngp2|2026-06-02|night,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.22
ngp2|2026-06-02|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,17,0.81
ngp2|2026-06-02|night,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,3,0.09
ngp2|2026-06-03|day,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.07
ngp2|2026-06-03|day,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than maximum allowed (general>diag hydration,1,0.04
ngp2|2026-06-03|day,ngp2,hydration,Gripper,1100-8B8 Limit switch fault gripper funnel lane 4 opened,2,0.12
ngp2|2026-06-03|day,ngp2,hydration,Gripper,1100-8B17 Limit switch fault gripper tip lane 9 opened,1,0.12
ngp2|2026-06-03|day,ngp2,hydration,Gripper,1090-5B1 Limit switch fault Gripper cover left extended,3,0.06
ngp2|2026-06-03|day,ngp2,hydration,Gripper,1030-4B5 Limit switch fault Loading gripper funnel lane 9 closed,1,0.06
ngp2|2026-06-03|day,ngp2,hydration,Gripper,1010-7B1 Limit switch fault Gripper rake opened,1,0.03
ngp2|2026-06-03|day,ngp2,hydration,Limit Switch,1010-13B4 Limit switch fault Unload TIP lane 8 closed,1,0.03
ngp2|2026-06-03|day,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,1,0.03
ngp2|2026-06-03|day,ngp2,hydration,Limit Switch,1064-3B1 Limit switch fault TIP terminals outside extended,1,0.02
ngp2|2026-06-03|day,ngp2,hydration,Catheter Reject,"1100-13B3 Cathether detected at lane 3 (remove catheter, if free check sensor",2,0.07
ngp2|2026-06-03|day,ngp2,hydration,Catheter Reject,"1100-13B1 Cathether detected at lane 1 (remove catheter, if free check sensor",1,0.02
ngp2|2026-06-03|day,ngp2,hydration,Catheter Reject,"1100-13B2 Cathether detected at lane 2 (remove catheter, if free check sensor",1,0.02
ngp2|2026-06-03|day,ngp2,foil,Other,2Axx Axis FB: Motion or parameter error - check fault message list,1,0.05
ngp2|2026-06-03|day,ngp2,foil,Other,2049-1B5 Consecutive fault lane 5,2,0.05
ngp2|2026-06-03|day,ngp2,foil,Other,2154-1M1 End of reel,1,0.03
ngp2|2026-06-03|day,ngp2,foil,Other,2152-1M1 End of reel,1,0.02
ngp2|2026-06-03|day,ngp2,foil,Other,2049-1B1 Consecutive fault lane 1,1,0.02
ngp2|2026-06-03|day,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,7,0.4
ngp2|2026-06-03|day,ngp2,foil,Detection Fault,2075-1B1 Reject fault lane 1 - Remove product after reject,6,0.15
ngp2|2026-06-03|day,ngp2,foil,Detection Fault,2075-1B3 Reject fault lane 3 - Remove product after reject,1,0.01
ngp2|2026-06-03|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 2 - Please check product/sensor,5,0.13
ngp2|2026-06-03|day,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",3,0.31
ngp2|2026-06-03|day,ngp2,foil,Labeler,"2045-5B3 Labeler right, end of label tape",1,0.14
ngp2|2026-06-03|day,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.08
ngp2|2026-06-03|day,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.07
ngp2|2026-06-03|day,ngp2,foil,Printer,"2050 Printer left, not ready",2,0.07
ngp2|2026-06-03|day,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.06
ngp2|2026-06-03|day,ngp2,foil,Printer,"2035 Printer right, pre-warning low ribbon",1,0.06
ngp2|2026-06-03|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,7,0.2
ngp2|2026-06-03|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,2,0.03
ngp2|2026-06-03|day,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,19,0.51
ngp2|2026-06-03|day,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,6,0.44
ngp2|2026-06-03|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,12,0.63
